Entity,1990death_share,1991death_share,1992death_share,1993death_share,1994death_share,1995death_share,1996death_share,1997death_share,1998death_share,1999death_share,2000death_share,2001death_share,2002death_share,2003death_share,2004death_share,2005death_share,2006death_share,2007death_share,2008death_share,2009death_share,2010death_share,2011death_share,2012death_share,2013death_share,2014death_share,2015death_share,2016death_share,2017death_share,ISO_A3
Haiti,2.8320786095280064,4.208295284962875,5.869743325639243,7.449006486674338,9.295698599177197,10.87253084562306,12.203996544601983,13.122672904057064,13.755532514494984,14.060768679145538,14.162545334956562,13.993610745250894,13.660878709798013,13.23614499952427,12.43701018143148,12.3541473959588,11.646650661769922,10.990872518105,10.162285189054437,9.604963603449493,2.566175009371256,8.361093694215068,7.818488198382663,6.883010708906373,6.107305678391692,5.731716732826271,5.102271450601508,4.357336985235815,HTI
High SDI,0.474263628845223,0.5627899542093023,0.6461240372177606,0.7173164077616009,0.7942348448446034,0.8047312441687178,0.632971435162886,0.3591217439258656,0.2758951100389274,0.2795377367253451,0.2676855080959239,0.2585532521365024,0.2531643925851948,0.2497017421201533,0.2409827019375465,0.2286439266085826,0.2184376602447691,0.2071190510508312,0.1899058767485814,0.1751637248270192,0.1586026619403506,0.1453852764826891,0.1371119682554719,0.1298390039827444,0.1227155088914793,0.1180002276954621,0.1203538597982899,0.116275242750787,
High-income,0.5160813940332281,0.6140533984250972,0.7071150632928663,0.7847565135874108,0.8750838272700685,0.8924397880060436,0.7142622054490635,0.4235553126851935,0.3310342390699896,0.3341079859045198,0.3207259225791075,0.3115402699754334,0.3036614157688179,0.2995865893768938,0.2880696297056286,0.2735272978323808,0.26200097305156,0.2496312839101138,0.2286471255763961,0.2126255188130411,0.1929030804053034,0.1771921488773486,0.1688941332033511,0.1611167647516126,0.1521954561367749,0.14786362328316,0.1488727855410136,0.1442633182710281,
High-income Asia Pacific,0.0159950612979911,0.0169174403683484,0.0180680159005911,0.0186722043563426,0.0205199471383493,0.0255860330459564,0.0294879405311717,0.0294814228470286,0.0293493741276014,0.0278878663627328,0.026197634320093,0.0292242171093127,0.0293307528724464,0.0280492519682965,0.0271850939722882,0.0282827999342732,0.0288926450414785,0.0318855761831961,0.0288187916806836,0.0285615336610567,0.0297252333744741,0.0272637510284677,0.0283925753567052,0.0279207456953491,0.0268216914902146,0.0249005988257497,0.0242353919368602,0.0231368689477668,
High-middle SDI,0.1599140527010031,0.1872429764225718,0.2148521744815254,0.2462826232936726,0.2804115212362601,0.3121085417714028,0.3330754529602596,0.3184314098861556,0.301526855674962,0.3218218486748662,0.3333836639166233,0.331544883343964,0.3278051460755994,0.3322489052552377,0.3373079029387344,0.3701127932710671,0.3809436896293516,0.39695469984718,0.410572864461644,0.4122911905465563,0.4081818991484249,0.4268919855255627,0.4241381047574117,0.4115466397651914,0.4316981005264789,0.4390710338944054,0.4670936774802892,0.4304055220937142,
Honduras,0.2517078489064698,0.3011263390611147,0.3423290282142358,0.3785400798649159,0.424612489578812,0.4509184602734678,0.4879304702834033,0.521942656608648,0.3767608321074629,0.581737875002206,0.6130265933614493,0.6394166525542039,0.6273923056310438,0.5736024238531711,0.4370751995677464,0.3382882387664784,0.3250607415922163,0.2930299125343556,0.2664873306552989,0.2714357851452537,0.2305473509651767,0.2018453222953656,0.1625104788275446,0.1521596511454475,0.130397807595456,0.1264523347765151,0.1417210864350315,0.1422583211525491,HND
Hungary,0.1156814431734667,0.1450425788159174,0.1474489005425633,0.1840283571678289,0.164406885501241,0.1671560584955863,0.1486382825631275,0.139302806328685,0.1254830063644401,0.124149600035436,0.1168831402365357,0.1003646001118248,0.0925815827305885,0.0807102470791914,0.0833763934155517,0.0696368392834172,0.0645305764861719,0.0640368925650551,0.0463288975961871,0.0561161811787347,0.0516575641777016,0.0506281222776366,0.0462758490627008,0.0273596508813118,0.0386173781102154,0.0265465898434173,0.0283948810383127,0.0326343736486443,HUN
Iceland,0.1176597317270787,0.1404968303142626,0.1647801144694153,0.1950420879691728,0.2129499832273095,0.2093867970866057,0.1907728159871321,0.1139634099821123,0.0833962091995273,0.0854138791661207,0.0863754402402377,0.0815849508532794,0.0770774994149819,0.080154395355879,0.0767207421295988,0.0717987930021564,0.0663202817551223,0.0681213751172752,0.065720064098772,0.0618202528311051,0.0607290517694128,0.0581701154391007,0.0570967943266055,0.0558104170154627,0.0514503500857119,0.0550879181990541,0.0529402733890481,0.0386406973770711,ISL
India,0.0043366240347858,0.0116239574575954,0.0306461988190051,0.0624598432110662,0.1154319655820624,0.2022531809004225,0.3175037106134456,0.4653184750082926,0.6520053551200186,0.8810539495358906,1.1070216999170075,1.3220803647832555,1.5416962712078996,1.7316883577611026,1.8918857373303728,1.9641776558553063,1.983553013076249,1.903440449165739,1.772926453585922,1.625688316945012,1.42831287867383,1.2528796294309414,1.1083658438770054,0.9826276639291528,0.8528126172552278,0.7233124814050914,0.6100591851581415,0.5258530991827661,IND
Indonesia,0.0009022128862425,0.006100903728248,0.012395418633187,0.0193015684256259,0.0282406999220269,0.0383837485734932,0.0492654293037098,0.0602528276595034,0.0713903514352289,0.0828331541109617,0.0954607896206439,0.1088609906620859,0.1235707574278195,0.1416041505909753,0.1472506033302188,0.1870752994392539,0.1996551287543976,0.2090461393985411,0.2250955713235558,0.2433390890776962,0.2657366469334068,0.303639779870181,0.3420765780601909,0.370543779940945,0.3857982382346199,0.3951148372232793,0.3990324405417023,0.4126092430513813,IDN
Iran,0.0123052163168259,0.0158845914837693,0.0180463047184094,0.0210133856052239,0.0236944730023721,0.0266239838725621,0.0300806986814732,0.0337973339186289,0.0390638954857134,0.0451838067543254,0.0525012576180831,0.0612118620549246,0.0708312385098837,0.0756621306534205,0.0916303289009008,0.1009322601661392,0.1081983545620721,0.1144043390199975,0.1182453206268626,0.1222976364628507,0.1279728642794227,0.1429403988717598,0.1555252618629734,0.1645871540522272,0.1703968161540873,0.1794330567033247,0.192465287205424,0.2083623628509679,IRN
Iraq,0.006420471607965,0.0068756294348931,0.0094840463021843,0.0107110065835727,0.012042693514966,0.0132490854763227,0.0145925938181315,0.0159744628621411,0.0184108721977029,0.0209570267766034,0.0231323968184778,0.0268496453681239,0.029060016911831,0.0322181031118743,0.0356328657883799,0.0368263629045192,0.0350243514553126,0.0383085676799278,0.046584023167665,0.0517816316993346,0.0557690850080912,0.0620819111805457,0.0671124028362426,0.0666144406034574,0.0639678554742656,0.0724852757251182,0.0758090907120912,0.0760860942584995,IRQ
Ireland,0.0379058098670808,0.0613944878084857,0.104217866052316,0.1241530055093179,0.1131623302164214,0.1704099529885594,0.1182856305727254,0.0587948412955791,0.0503463972401632,0.0765286182588201,0.0195163206162038,0.0414770819798629,0.0382905342542849,0.057968915692346,0.0462200768258074,0.0280992541793424,0.0157067951807309,0.0553600148800911,0.0680072366040281,0.0583044496188887,0.0490872363138837,0.0490775020914629,0.04236891058128,0.042225398841809,0.0307354931014841,0.0344213039271382,0.0334220428810932,0.0317862371422398,IRL
Israel,0.1434952963478297,0.1687538641604056,0.1607168791057561,0.2061324289166118,0.119422059011713,0.174889336757088,0.0949761914425963,0.1090047982058961,0.1079483819152104,0.0936351444737562,0.0887614749042294,0.1000800059645373,0.0788399006197172,0.095460664312809,0.0854971101614465,0.092602780765438,0.0885528896769785,0.1326277955851736,0.0960243590346168,0.1014667951868592,0.08438804339536,0.1086263278638801,0.1099939225854561,0.1117771136525928,0.0924771929855425,0.1137686162996551,0.0957368120273689,0.0907754998460255,ISR
Italy,0.3599598891781875,0.479676110026481,0.6051403940055667,0.7347086533632619,0.824024118632448,0.8766343080718763,0.8264838212338146,0.4633347214734808,0.2544709778339076,0.2026798491145245,0.1830972541233274,0.1737785175623486,0.1710092898390591,0.2310221250862389,0.2080947563198381,0.1956330385768698,0.1749545583366236,0.1794806714743289,0.1643608431321394,0.1511465978371642,0.1426407309641632,0.1351445775621385,0.1388916452570227,0.124145517928268,0.1118378058869812,0.1057824956709677,0.1090079546343316,0.1062258372108634,ITA
Jamaica,1.6220787961221066,1.79186401639687,1.885777891631235,2.0665355894603605,2.236672453885886,2.428141348113108,2.667114436452529,2.923032648033919,3.2102042268174147,3.5262065429771496,4.32745890353864,4.592721678289872,4.387255815077875,4.060480213801738,4.425826213842403,2.664238671515835,3.4578935645250173,3.2216330700757494,2.941437077639356,2.4139651978624266,3.5361983403694603,2.806530205848159,2.6877330859840143,2.4827903938391955,2.372179295768449,2.3140820620865465,2.206022047084866,2.1760818150425902,JAM
Japan,0.0102423209384964,0.0112264542536749,0.0114069823769882,0.0112772098041066,0.0132660395557176,0.0230084986128509,0.0245527940239492,0.0259207454998819,0.022619657518651,0.0214321791030038,0.0196622103728987,0.0215777982030803,0.02043995490594,0.0213871423281113,0.0206278081039941,0.0212720431844375,0.0218274334631344,0.0230119613513953,0.0202556023262799,0.0194939341368451,0.0200360329206073,0.0185758650671103,0.018576026375616,0.0185305272774512,0.0165806904707018,0.0173749500057761,0.0162537432422458,0.0150767444683603,JPN
Jordan,0.0127813467061211,0.0154582194445644,0.0176470266695921,0.020594726819168,0.0226363275295233,0.0258956510262898,0.0281766479509861,0.0320891915593042,0.0354361871624732,0.0382955863634758,0.0439593980878186,0.0473604655655366,0.0522898875853927,0.0582615718411746,0.0577364442958036,0.0594978721598869,0.055111399732479,0.0571774444481372,0.0598637359156651,0.0651825163208543,0.0696952227975297,0.0731068876134757,0.0840919101115443,0.0811271123980895,0.0861255354709827,0.0859718059874381,0.0836765556472337,0.0834867212825439,JOR
Kazakhstan,0.0557171533278222,0.0917822189223428,0.0984079256596523,0.0970814075123393,0.127252835384793,0.1700786700441333,0.2175749922035499,0.2317440973564493,0.2220528511602005,0.1978667236180441,0.1442615859622826,0.1373441480712849,0.1420782247702027,0.133607809240067,0.1462091665322995,0.1727522117438003,0.1709749321861667,0.1738673052151029,0.1888687074335346,0.2040672615939939,0.2082026649039303,0.1973601632530601,0.1859238121888034,0.1921033720753236,0.1962894919576475,0.2154586689318322,0.1955438905794931,0.1918986554934529,KAZ
Kenya,6.406950262378067,8.989002637345838,11.855062124168308,14.879114827725498,17.96302373313727,20.909179857617453,23.566002738165373,25.700902735919332,27.470621824768287,29.30745436984679,30.582573879365743,31.683282643308782,32.38162993764871,32.81269855772359,32.98056264814912,32.72014760710093,32.04051770443972,30.889539302646003,28.869098344943893,27.52330356450071,25.687779187352213,23.82582185558021,22.22315651330872,21.31688613748408,20.251938725686998,19.231649428863637,18.094813963082128,16.78487899509642,KEN
Kiribati,0.0511929808310446,0.0634773212009971,0.0732618716637696,0.0799409063606927,0.0845315944752809,0.0837788733067903,0.0831174227900842,0.0814350350386029,0.0797893368712656,0.0780638042630504,0.0760011301477842,0.0740687681058033,0.0720643211475274,0.070231003068334,0.0684531369861701,0.067066054149213,0.0655981865362163,0.06224362417721,0.0614008531802468,0.0608018500899196,0.0578333665038987,0.0537851457801469,0.0501454430654982,0.0496316250429776,0.0515297532247244,0.0525442110364456,0.0533925352217764,0.0487193822418289,KIR
Kuwait,0.0943391590045635,0.1219844286504659,0.1479124302538877,0.2829764348157593,0.091999500547575,0.1385913442198949,0.109360946391459,0.0576795561046519,0.1064361270775339,0.086660025699539,0.0614778960732758,0.0678554271909105,0.0984866495223005,0.0677754682064402,0.0640897785773677,0.1277943357718422,0.0822395327268981,0.0923074639581532,0.0691585076614644,0.0936750949744216,0.0795013267675506,0.0672910165217265,0.0921989676610128,0.0570561492183119,0.0897318994203279,0.0756582563224662,0.072733056079458,0.0701225066562423,KWT
Kyrgyzstan,0.0588396514627303,0.0909164151082718,0.0705645362793981,0.1009664266317328,0.105480510151419,0.1376939342830929,0.1593962311362174,0.1730428077422889,0.2689541793552387,0.3173121814868193,0.3006338289577378,0.3473024661302434,0.2892645245156691,0.2703584143915336,0.2518520451301174,0.2962451999007707,0.2878058935507814,0.3300965988114033,0.2543867609775513,0.3394202487534437,0.3349451818404482,0.4019579084575487,0.4684035079498878,0.5362468401198008,0.5942025938560701,0.5420528848735744,0.5564173256861354,0.550313880781481,KGZ
Laos,5.5354178723e-05,0.0004513899586613,0.0014794307686145,0.0032367763564181,0.0059827802011493,0.0103654272322846,0.0165597853802444,0.0257011545683738,0.0397948964064292,0.0625502000284738,0.0981509594094267,0.1518564049126053,0.2260987541241002,0.3153573877759587,0.4113423845869296,0.5060434953659274,0.6053173126767786,0.710535136854996,0.8047022174325161,0.8952948759058798,0.9893678440690566,1.1020425002257428,1.1866543030147358,1.2288506046101209,1.2395147821096275,1.2367556962901394,1.2180854362826434,1.1622361700638033,LAO
Latin America and Caribbean,0.7173564272367966,0.8969079773566452,1.084041472360731,1.2991171498047605,1.5116825374630236,1.6835131144355056,1.800394358706398,1.7736306959574055,1.753276304917561,1.8096736598908063,1.8661936846370215,1.90614059004836,1.8719740309550927,1.866866343208467,1.8546734032727208,1.833153520466526,1.8049889268777792,1.7609474463746566,1.703816738511068,1.6216949669014609,1.4612079445367232,1.5328237462399938,1.4892923203791235,1.4558587012826472,1.417312535531375,1.3831157598467103,1.3155484609231958,1.2508947560927055,
Latvia,0.1182262703704206,0.1025515404095113,0.1825406995280675,0.1557581123255665,0.1652340415006547,0.1951975335668429,0.2141943375573718,0.2387185137944883,0.2349977668190788,0.2486487119275102,0.2519570293664669,0.2163499597089278,0.2161924968102722,0.2433716735667236,0.218856693614194,0.2171403534281726,0.2496227509306552,0.24841874526072,0.3437754971685504,0.3407034493841567,0.4271015452824533,0.4234981567861369,0.4716778520477175,0.5145161430877253,0.4964897051447302,0.503803814043362,0.4687618526520985,0.4516420543756863,LVA
Lebanon,0.2606878411112333,0.3192293195726793,0.3496578630074383,0.3782424622627395,0.406406265184836,0.430537357667224,0.4458808369313099,0.4623170625015413,0.476157687903788,0.4880505730574785,0.4890367464252862,0.475891229333981,0.4528991085582421,0.4341180810333122,0.4083827801695717,0.3894923089226122,0.3647554086752952,0.3573191446000986,0.3400264779352281,0.3395401255843225,0.340723091768583,0.340590261666547,0.3649091669141052,0.3539136400620827,0.338651468528191,0.3381166652416569,0.339639634903485,0.3349484736263278,LBN
Lesotho,4.266670180752666,6.444113831152121,9.201762580935991,12.597581502537134,16.386145932811118,20.600145864072346,24.753879927516586,28.382018164196136,31.19481374405516,33.94677680353649,35.99316837639188,38.22540991868307,39.60413769502805,40.67954611143767,41.769483094520616,42.620287882294775,43.03660130625549,42.173010403626336,40.50740852115592,38.84265463619126,36.65575118546725,35.69720246912857,35.36913197503601,34.85099187912482,34.17840607909458,33.15363519920226,29.56030637906209,25.13845288063641,LSO
Liberia,0.4369999520842184,0.7324584636378954,1.0878646249915398,1.3653653496710028,1.700487251639662,2.2799801094987937,2.773940008460701,3.754161498030838,4.434979647514208,5.243334084268713,6.1287000207618165,6.9234977162166285,7.28867638627857,7.575279760729166,8.791191566463006,9.302722191438829,9.609307019485806,9.639111718296006,9.380933438323314,8.960587189756426,8.387134360576603,7.706541214917106,7.170616071284513,6.780389370361043,5.311687445268986,5.76607221479623,6.0349085041248935,5.912961186831941,LBR
Libya,0.042974361387776,0.0492723164712188,0.0554086239088314,0.0627867206211577,0.0700715765230331,0.0780381186542015,0.0772522230188853,0.0951842393708243,0.1048428408486104,0.1163502149577016,0.1303918489809553,0.1487817943063933,0.1682525422205742,0.1923116651348776,0.2095056833444925,0.2257576019420569,0.2479324910152896,0.2634246439252938,0.2623227807191002,0.2537486134764535,0.2558791804412111,0.1012979138620227,0.2822412323516438,0.2951003518242099,0.2683983182617119,0.2941512557537078,0.2846415562706427,0.3008111577352553,LBY
Lithuania,0.0416136503726063,0.0664361336339534,0.0351636163627571,0.0611364215694587,0.1107789513401505,0.1274120632012437,0.0754463964526167,0.0675710759039935,0.1055410877493728,0.1669664550542681,0.1382079838808324,0.1417080327554277,0.1414207967919898,0.1687521121971893,0.1974026809233051,0.1352953492186616,0.1362823769119966,0.1594337743794314,0.1807619049052367,0.1833641586009219,0.2079723519059783,0.1900653757929291,0.1663455866164359,0.1562374421342116,0.1837227501615433,0.1718392863968682,0.1934461631291331,0.1639066814420414,LTU
Low SDI,2.184900092883679,2.647515361261708,3.1917401833026706,3.7070140999710497,3.992020568020152,4.68235330937601,5.149455160116069,5.542503012340469,5.922141554356245,6.276459801025919,6.589891916499835,6.891640983366304,7.099485810343241,7.278425961173403,7.404797634420425,7.417473144243947,7.322878652493007,7.060621796533669,6.707412840839051,6.37390642022759,5.834829272418656,5.539166618562945,5.085704200617275,4.579795324460917,4.019081734939641,3.5561275958913328,3.184208768523044,2.8909212926239944,
Low-middle SDI,0.7426766777991457,1.0152389252487757,1.3464126454178351,1.7349449257527854,2.171096430087145,2.620187215810586,3.089625880849556,3.512992544524739,3.955567913033785,4.4307257408958005,4.916372910421607,5.225680521859088,5.577601727848535,5.92588829997318,6.17452303952528,6.241240339027152,6.273551948796937,6.168552591896316,5.791563910837719,5.524373157961866,5.122428780052461,4.731047692665749,4.3878652774130185,4.069099414775194,3.84169566658262,3.6393338274712415,3.379567656491388,3.1621824283879314,
Luxembourg,0.1455723406950402,0.1878003562455133,0.2142964324271135,0.2840726857640478,0.2851473482048893,0.2863643875510133,0.2473591214807398,0.1665896791317337,0.1180143771455125,0.1094467137492898,0.1024189151443276,0.0958499426149852,0.0946214311068981,0.0977432877699649,0.0950846828148207,0.0886816783681225,0.0835269990935871,0.0845376810682405,0.0789489534904199,0.0725797393438278,0.0694959995959781,0.0652009734720774,0.0596305590883111,0.056778039529176,0.0525826449633241,0.0562212517125258,0.0558692001177451,0.054570722162909,LUX
Madagascar,0.0006349318431505,0.0015519965848186,0.0035796719487345,0.0075971685259669,0.0290523241682426,0.0589846208939318,0.0911076133691047,0.143783415818539,0.2208292243659639,0.3303775041840793,0.4686283142429293,0.6489576472581043,0.8425370683042088,1.0433899706176448,1.242097496988914,1.4337475345573707,1.5790906830860942,1.6752602214124022,1.71140898911776,1.6930810932401146,1.6552841279680903,1.6000632501252037,1.537437079038799,1.470222303632725,1.410520951342838,1.362360709570332,1.3393597671364503,1.375042013508867,MDG
Malawi,9.033121503974256,11.999809472362486,15.315506527075126,18.648046253059565,21.642049526697303,24.59376301195015,27.855767058866665,30.75852830145309,33.08309619909234,35.188502227195784,37.28244941556842,39.0151190850713,40.2325193506149,41.68530209000842,42.53341361726186,42.9775669061757,42.79360229450577,41.904371388706586,40.33180469028045,38.54173994070902,36.27555158471684,33.104044274814626,28.890427030460152,25.252684843763333,22.306440614504872,20.28907020083388,18.59828341642526,16.96001789795501,MWI
Malaysia,0.0540920557785154,0.1273943109169337,0.2642603543422245,0.4387582587071684,0.6399041183754541,0.843386833593517,1.072258500783809,1.296507717588534,1.5052261887199418,1.6450299521005665,1.7835971626804448,1.9102806890424484,1.90763078961609,1.8376493627306003,1.768047898680997,1.740516779896878,1.7300737976091145,1.6868787479936007,1.587809282405363,1.5366114460196434,1.5642244587798333,1.698731045919928,1.765070037084464,1.7688499880371733,1.6013688529685446,1.4497800072790543,1.1783410210808871,0.9570586952594886,MYS
Maldives,0.0063776931379309,0.0073961350856282,0.0085627632801429,0.0100417027451141,0.0117398862751521,0.0135028415924852,0.0156600377517724,0.0179895406836538,0.0206554748416363,0.0238392146007638,0.027417215539695,0.0312103968321879,0.0354875528226508,0.0401587867404869,0.0398424742598034,0.0494199900453401,0.0465984882937611,0.0404672104751322,0.0417019828539856,0.0494849461026243,0.0549746124434698,0.0597076856693019,0.0630526727331735,0.0639676485657863,0.0641131115289944,0.0646614459528815,0.0651649034431157,0.0657466796058692,MDV
Mali,0.301939484915774,0.4400593642917302,0.6149686054542017,0.8330504314862599,1.0841941561675368,1.3850775843538168,1.707568307003931,2.0049709173175225,2.3079254951202093,2.7939695679541248,3.139051798416363,3.488183455822222,3.787320139184543,4.0502144817486405,4.2220709997889525,4.339289314403702,4.320629966737777,4.157079837196153,3.948586363672656,3.737139377914904,3.522374060986297,3.3175332931127954,3.2105528428839305,3.210601151792356,3.232188479270902,3.1014574976199394,2.9783307785304776,3.125287748665563,MLI
Malta,0.0975632217623611,0.1229180487969053,0.1527831345481524,0.1767366060944006,0.1938721668943084,0.2022445627569495,0.1946579583642806,0.1127416328362432,0.0816903282589708,0.0765799298482952,0.0703997188199819,0.0664753530391136,0.0658399362232592,0.0701950877850015,0.0668594570803221,0.0613902408110145,0.0598525434669393,0.0617724244147192,0.0615578367934055,0.058784522613237,0.0573893434941369,0.0552947390573732,0.0540086398285964,0.0526363270225437,0.0477825267535777,0.050289865754761,0.0436877659822566,0.0407528447241839,MLT
Marshall Islands,0.1659613790547961,0.2095931891728514,0.249146266898625,0.2846401409915172,0.3186485584333594,0.3424831017815627,0.3608649503022418,0.3712781846958651,0.3784308296991929,0.3841735206571213,0.3786293343216643,0.3877155816616419,0.3894592280644612,0.3903160439700632,0.3943733048881191,0.3988529970890073,0.4089762111585375,0.4158596027589485,0.4341606182948945,0.4557718983593115,0.4590350267872726,0.4621928801502391,0.4703218579422181,0.4960996210313359,0.536889000835868,0.5776011357812767,0.625293337673154,0.6559046743549868,MHL
Mauritania,0.1853068587915032,0.213787076435176,0.2359766818078318,0.2520738656095925,0.2583556122149051,0.261538114285166,0.2569024172910658,0.2518679646006321,0.2422597197393461,0.2331940395111412,0.2240657338252415,0.2151481230177576,0.2075321291811142,0.1997151262983766,0.1879776300073496,0.1644486881331077,0.1429367597059926,0.1217976689706039,0.1082679063721737,0.1056026988569805,0.1006306367975491,0.0979364426991547,0.0978759899799574,0.1000214153042525,0.0978581284816043,0.0984524096742208,0.097578862529672,0.0966732736626326,MRT
Mauritius,0.1919797230670372,0.0698448923028403,0.0583211822049476,0.0854855839089871,0.0733305382486034,0.0628376130912933,0.0763490306030125,0.0477709984550211,0.0829409741181848,0.0530051953318534,0.1042119798763089,0.0643718650696981,0.1180677821298954,0.1539445165207688,0.199086507026809,0.2684217451863456,0.39712971306104,0.6403582374829774,0.604581478135374,0.4291726332722609,0.775778569731599,0.7332153435214925,0.9103232254358772,1.1280567503500822,1.1622025126539746,0.9062317920598144,1.2482184260968483,0.9278707379320924,MUS
Mexico,0.4765548177792545,0.5849843950722678,0.7037022326321343,0.8381399303695951,0.9120855364340944,1.026831979237229,1.126579724578683,1.0650075599910875,1.095149813777781,1.1254969115039837,1.1223914156846562,1.1590059767235903,1.1434464021521382,1.140625723060026,1.155521439930151,1.120427476081486,1.1514538171553563,1.174223582241376,1.131760276056604,1.0428736308276936,0.9797670894949037,0.9720805108012518,0.9482937859772552,0.9050069842130876,0.8709211292411895,0.883243409890767,0.8268575853335202,0.7838078359910902,MEX
Micronesia (country),0.1940173761663491,0.259191987261922,0.3227107621385132,0.37386317366227,0.4123081372925317,0.4463699762106569,0.4671421872654385,0.4809255078983058,0.4879967059949865,0.4942206720831166,0.4933115723692279,0.5203973332979024,0.5055381634094219,0.5831983521868203,0.6942828705094405,0.8702574256680334,1.0575714224145838,1.2158075478817132,1.4508550961530786,1.6770287664458186,1.8509381157224496,2.007014725857817,2.178399092150739,2.45801276310537,2.8528407869947725,3.305949607665227,3.766044067869433,4.074200720492258,FSM
Middle SDI,0.1495342493340698,0.2085267419489782,0.3083968440541067,0.4233428670964033,0.5744847445995589,0.777074393266464,1.02508496693722,1.3192352625738106,1.671248407061603,2.0745997644944016,2.4830841023129087,2.919204111142205,3.3017654619136136,3.636738447344394,3.828990118841188,4.0791834999983765,4.204059323379971,4.200768208440924,4.034972188403064,3.864952004533945,3.5788368784297586,3.292029350174823,3.004840832570178,2.7636228387627715,2.5094158785324607,2.319710763398102,2.11065482179179,1.849476078845008,
Moldova,0.0924679322656303,0.1384038392491737,0.1186409366433168,0.1618572942259461,0.1972463662495888,0.1885131083972551,0.2390583150275025,0.2408909202539382,0.2577650208033198,0.3095056678853357,0.3632900903446598,0.3024268712053069,0.346767217295762,0.3620812199751946,0.4066754526496184,0.4217070445154463,0.4440321373412165,0.4905143412415201,0.4956458718113713,0.4471969122541148,0.4577616584087534,0.469094940576405,0.4179295041420368,0.4157610378227689,0.4354235628797697,0.4056508401896663,0.3827242447760292,0.4148269958854149,MDA
Mongolia,5.82851554652e-05,0.0001250243935924,0.0003340055490674,0.0007652741813231,0.0015551621538365,0.0029026641184994,0.005304295583762,0.0089521875677954,0.0132525796124193,0.0176827560212869,0.0219907709460962,0.0255503170181007,0.028350172143027,0.0299872175345462,0.0308533818992603,0.0310334279332178,0.0319214803908166,0.0339731471720079,0.0359627824443806,0.0386424928754524,0.0423475080347596,0.0461886849235939,0.0521644221280123,0.0571996602115844,0.0621618181951842,0.0713468926880617,0.0827457139175659,0.0938141263420608,MNG
Montenegro,0.0193191108325237,0.0221081805833301,0.0246848213530488,0.0275030977698232,0.0304042421050053,0.033365557181021,0.0363156970986146,0.0381953685477737,0.038216091029389,0.0374444988023512,0.0395579327363382,0.0410320898964942,0.0410006028966632,0.0420008966052464,0.0417540350775471,0.0413442728165124,0.0386417240606989,0.03295782650379,0.0273047988124814,0.0270209053529439,0.0250709181621568,0.0244501261136139,0.0244085849114923,0.0227487178503074,0.0224767196580155,0.0229195958400695,0.0222847788429353,0.0209124628028426,MNE
Morocco,0.0555455664030159,0.0685088918690652,0.0833000029183931,0.0995882101266779,0.1184251220238248,0.1371222359317953,0.158481753629212,0.1798281766432649,0.2057529153896597,0.2328391946998619,0.2669429137790846,0.3021987135740218,0.3392111449520215,0.3635555425171986,0.3729977389870071,0.386735675604471,0.4058722583375537,0.4245666356519403,0.4311615502641072,0.4348423168222226,0.4390400123364615,0.4505763384643185,0.4399796585347121,0.4067491732897981,0.3683797932534827,0.3370764598945513,0.3012371899431101,0.2735334373406666,MAR
Mozambique,1.202783917318642,1.85263540461734,2.7395924736604407,3.8774453985309423,5.280883554484138,6.922190603817796,8.83781274691073,10.92612311030005,13.211128792351415,15.575325570952629,17.914608289709403,20.401369710352007,22.66634176053173,24.836360297099308,26.73070284447246,28.36043674746671,29.60919807396775,30.18741745061709,30.616958776904784,31.02697069367216,31.479668178233823,31.65904439497769,31.8712543158604,30.69946738918221,28.604520658513405,27.11291629593274,25.670939697825943,24.1714468912392,MOZ
Myanmar,0.0081237453673218,0.0431791800323001,0.1063911500592432,0.2265170352715832,0.3565375328693206,0.5161457665126744,0.7022974795759204,0.9065224813831828,1.1356925339231632,1.3855021519080577,1.66877116796079,1.979438795640788,2.3020922054314137,2.6272770553351927,2.929536990445776,3.222034269928896,3.441809763975513,3.593953838824594,2.8012804311367727,3.704263592108626,3.6440014730356047,3.4752525541470765,3.2152185595472145,2.893665865394488,2.4932539070748088,2.067728491487317,1.686082257486608,1.3062153498906106,MMR
Namibia,6.330140789924971,8.143289449455864,10.235542829793577,12.610754843602528,14.938883803707787,17.856078609686087,20.69680360651372,23.58989404618268,26.331857324821424,29.019507233313213,31.427742987881395,34.40643727440258,36.748361506718894,39.2011665777609,41.35683141222187,42.84024751803912,43.53583645483207,43.11247278696818,41.482567173841886,40.30704174907364,38.3574720137733,34.77386989483875,31.488590562776917,28.45227090156118,26.71830304666548,25.44213180140386,24.03901210881573,23.255403438593525,NAM
Nepal,2.6780206982e-05,0.0002485978818661,0.0008460345023661,0.0021344602278451,0.0051403967441387,0.0107397668145701,0.0216181226722718,0.0435812586794316,0.0861153572991931,0.162779421265035,0.2804725499060567,0.4402560121329782,0.6196532631380166,0.8591292781089452,1.0955721387640085,1.3472625577432926,1.5657163859656826,1.7158924668851512,1.807787252048148,1.864999165930119,1.922136596269379,1.948386086816704,1.914150847608029,1.8444848568934973,1.7488638138120924,1.5601678197878848,1.5359825097149022,1.4327281603454178,NPL
