Entity,1990_death_rate,1991_death_rate,1992_death_rate,1993_death_rate,1994_death_rate,1995_death_rate,1996_death_rate,1997_death_rate,1998_death_rate,1999_death_rate,2000_death_rate,2001_death_rate,2002_death_rate,2003_death_rate,2004_death_rate,2005_death_rate,2006_death_rate,2007_death_rate,2008_death_rate,2009_death_rate,2010_death_rate,2011_death_rate,2012_death_rate,2013_death_rate,2014_death_rate,2015_death_rate,2016_death_rate,2017_death_rate,ISO_A3
Georgia,0.0341699775351321,0.0338950657453938,0.0335082946458688,0.0359420508711898,0.0328189275299628,0.032723433492787,0.0325896644503314,0.0326273690306391,0.0869275679058638,0.0893732801570705,0.1242403832050935,0.157731283663378,0.1132100491908565,0.1144349648336857,0.14901878930359,0.0705982990188698,0.1312065728947332,0.1502844316477513,0.2015974342634999,0.2368550766527533,0.3481320529885567,0.5392461005368765,1.3069336451315954,0.9044332300448508,1.5030515389623615,1.3887388648209222,0.9717075968906396,0.8740347999557783,GEO
Germany,1.8385490609268385,2.145318931307318,2.280260538037995,2.595887388863756,2.643675198926596,2.3942171863672224,1.91563890885274,1.0977916894797592,0.8119591543564473,0.7844752042686861,0.7332510676506182,0.6880069606904137,0.6654891389060719,0.635555335021779,0.6201858011183695,0.600971089349984,0.6023238745566665,0.5635234378965314,0.5685468774537379,0.5544635974110319,0.5462633246020222,0.5534049005514406,0.5066511365012152,0.4877497387163294,0.4680657819986665,0.4819785335559355,0.4521010426335746,0.4368698083134132,DEU
Ghana,37.86080408560781,47.98066700280387,58.67734512463826,69.45083813845014,79.77676373144392,89.24511738405776,97.4421925319388,104.18114602235131,109.47845070566706,113.56188286668838,116.74279326165784,119.22269651763352,121.14088885166744,122.58313949427638,123.21485893617066,122.81752336981972,121.51074419683464,118.38828007591312,113.13518699657338,106.80549414693164,98.67932364921307,88.0168580465089,77.87126599259572,71.75166708873516,66.85945526251723,62.34333224319323,57.5211354188195,52.195427972608925,GHA
Greece,0.3622424925649162,0.3742629632707672,0.5755264359320555,0.5977710237026556,0.6376458024507677,0.5699524140606935,0.5205621410520118,0.3327540900024119,0.3631949148581892,0.2780824779059769,0.2379194924696659,0.1473604392980833,0.2323572991833228,0.1665228860837089,0.1331767159927587,0.1129746546068852,0.0833737778156094,0.1841643140864643,0.0972518754906102,0.1693877978751168,0.1862037433326176,0.1931204279584644,0.3268027795976049,0.3788185705307381,0.4485133592959843,0.4192408330835009,0.280895834222452,0.2554181123863069,GRC
Greenland,4.086034726007727,4.8130131961414735,5.532745172535625,6.21028350099235,6.813530049545034,7.310120685509562,6.491950794840997,5.529210158400164,5.4783080283289305,4.965754200556489,4.455519106621602,4.236960469603306,4.121085717336087,4.174500341974996,4.130757967880538,4.097639436125914,4.145579200347103,4.157388120115689,4.158123259467611,4.1713114926758985,4.191182140641764,4.119531131542569,3.7599231861769873,3.464149561170565,3.276462654123628,3.153861629785013,2.8282740426844923,2.515416356498196,GRL
Grenada,9.469753483997138,6.194068612461703,7.28642226090132,8.461702929856155,9.114425152226802,9.002281912182328,9.703391888227602,9.22550537293678,9.105610026532489,9.020050942182348,8.985374229347274,9.645369987777524,8.773714860112447,8.3780963691908,8.09190319868689,6.74659943584339,6.2921401921668885,5.850041134461917,5.606401332722308,5.437043822177056,5.832770337178639,5.548307530707394,5.5531407588098265,5.459213350872544,6.77537921650251,7.00900161236306,5.616690456747257,5.3884670008858215,GRD
Guam,0.9903632236086222,1.371303269104223,1.757656729435385,2.102743593413192,2.383108772414288,2.583899822696327,2.7067562140248977,2.764786014076932,2.7742727245392844,2.749741618518696,2.7058615074833963,2.645347695421204,2.5779782616624387,2.5143384352680016,2.459506041480491,2.417035923884276,2.3764051697120743,2.332421552541541,2.306056040971946,2.292482922205963,2.2788768608813017,2.2640354176468462,2.251009133485135,2.278615572748293,2.330849962235486,2.386657627442732,2.444749657736397,2.474042086139424,GUM
Guatemala,4.605946742572836,4.965347451760527,5.067613310805338,5.472594315631659,5.401486959955479,5.453601571646301,5.157653216138166,5.957145862029118,6.0152713960778215,6.706104305134038,5.07498766451705,5.296768748396163,6.520425947597465,6.876150175505909,7.413416607449677,8.808159169161913,8.82086735636197,7.894042699210118,7.709693161249569,7.176604069038071,6.2799265325780045,6.041135903980915,5.137628517159766,4.6902841780711055,4.935839227268509,4.314184748674292,4.634595397112625,4.586200910765823,GTM
Guinea,7.868529142081483,10.485874924452114,13.498589539219058,16.87001709570444,20.50037794014278,24.51971950520186,28.80553767389098,32.97388991908379,37.73737321438725,42.47024319278855,47.48596958815713,52.31758662475494,57.26322619075998,62.24516742224713,67.04849594914853,71.08805620251059,73.0748833445035,73.59795642868994,73.23105619009307,69.6031085944302,62.77424076224293,57.25577804517806,52.320989414026734,48.178370104090845,45.07063664540168,42.86950934748408,37.26417146690274,30.703305547062225,GIN
Guinea-Bissau,13.134197206083524,16.592273422388097,19.872256106458416,23.93814507565872,28.442017655980216,33.5180930125352,39.18435017685536,45.59211678955532,52.866106665614936,61.13328030475624,70.59329319166531,81.12867611520876,92.71461489614175,105.11146916172328,118.04649194450238,131.20862303263144,143.11696489985334,152.267154720085,156.81510733586313,158.03123773647414,156.36596185068242,151.82413014984292,143.68428236163385,137.61253192245914,129.70032274747734,120.5025900087579,107.88313708808715,92.79214576281164,GNB
Guyana,13.864326422137868,8.618348381178825,10.29189963489475,18.607164491424864,24.017845002268174,27.687475617387538,37.41435460168363,29.23838780761548,31.072550257088903,36.65403973578318,43.36356646799517,57.557842542926,59.06008112644176,52.82298268579425,48.73967814190614,44.42446076350584,40.35869447506317,37.63110116035285,32.966874004094784,30.26382552404251,29.712089150891146,31.75890915234549,33.16314373151565,28.915179768740177,29.00043007142037,28.254375308036977,27.413679539902336,26.69197922840294,GUY
Haiti,40.19799029814272,60.00973856102077,83.63283237716901,109.27280673157344,134.4978665533337,156.93555021219834,174.3196135023846,185.26853841433447,189.9592512375531,189.3384458828544,184.87760040548125,177.73781857126977,168.80203851707705,159.63561814914146,150.86100002063586,141.90937379187795,130.7128374636412,119.61282004768204,108.13949153694934,98.31557203513582,90.20259839123896,82.57210902566058,72.92987751536896,61.19140744996089,51.6470819868314,46.89026907810553,40.88877539884009,33.783246657639104,HTI
High SDI,3.695505445007119,4.372508705878614,4.966292561968,5.531630654252634,6.074053433243133,6.157525373722216,4.77869847488807,2.67652028493684,2.043024317534113,2.057557145119964,1.9344222265971736,1.8490103053971023,1.7948467961929204,1.7639966553311388,1.658304074841871,1.5676379286005462,1.4806934540471055,1.39887885861435,1.2815663022428232,1.1753622253422638,1.0557795345306105,0.9749197643749714,0.9183913353843018,0.8695822964551878,0.8233643284542695,0.8042150894401776,0.8387010948365454,0.8234278988544771,
High-income,4.05390381036466,4.798658360018937,5.476201700286191,6.109147253731778,6.747051021176095,6.897030199373661,5.465502349049332,3.2136326375680877,2.5076344216628774,2.5178349309890287,2.375735616936325,2.2850754581269843,2.2135913163358767,2.176479414015509,2.0322757490714456,1.920124668702284,1.8209447803100305,1.7307916711320073,1.5830808112854675,1.4693154422240151,1.3252554430632095,1.2283252879747375,1.171075962841442,1.1202572013709071,1.0623914211522003,1.0487234165250794,1.0800201612374996,1.0650606821961557,
High-income Asia Pacific,0.0936437805574374,0.0993064265624712,0.1059030851895061,0.1106548476657993,0.122213321084068,0.1538048806283857,0.1740284623751157,0.1712918026501884,0.1764628472389186,0.169972734522638,0.1580048999962719,0.1734553816461688,0.1748409691933803,0.1692231593209487,0.1675564544899639,0.1771029286042061,0.1793998711766367,0.201088344427805,0.1816787740556469,0.1798114210342479,0.1906131618311795,0.1844243719359947,0.1872251395928127,0.1838952611633532,0.1787021902067315,0.1653714224016683,0.1634562331085475,0.1614306615052477,
High-middle SDI,1.1873711853210287,1.3754746519454029,1.600356635459277,1.8960434669509063,2.182246900346582,2.391972569920977,2.482161773734745,2.310853203158705,2.145634559397785,2.304199515454329,2.363805642337874,2.331631238100888,2.3150714666360277,2.3481346570085666,2.3455227110051786,2.5563196598237607,2.5335370379552886,2.5957400267322077,2.678996009378331,2.6600519562891543,2.6606313394667427,2.7441989927291783,2.716985403127405,2.6112467476932597,2.764010454404275,2.86362942040672,3.033527713968458,2.786793300290314,
Honduras,1.9040238714225928,2.260502282066648,2.593132556527586,2.893521921147616,3.1617400070077326,3.395762512480612,3.5958777283489285,3.764106854285996,3.9051382261080025,4.020961723737447,4.1192673900127,4.203102374775372,4.0052447488828005,3.5793624508554416,2.6677255402368982,1.9782748751308636,1.866690670185468,1.643954067862806,1.4668956892372973,1.4703887339665518,1.243086385635059,1.0705061643666167,0.948975244447996,0.8682408238437672,0.7445433177167433,0.7288457951016917,0.7271363426320635,0.7249853033836386,HND
Hungary,1.2987214901309203,1.637836921062348,1.7232552618050627,2.198047784086505,1.925565202614612,1.9398937637233111,1.653146337117924,1.5343625122544715,1.405411294281398,1.3797802084053448,1.2388485481408666,1.0312473373974622,0.964749950615042,0.8339869617519668,0.8505087666357241,0.7074730395281992,0.6371275707149153,0.6387168336670531,0.4402858964416344,0.545462736910189,0.4975746098267987,0.4901866444891272,0.4301815057076172,0.256740703014823,0.3496408073447564,0.2561657622997657,0.2678702994451255,0.2980151597775183,HUN
Iceland,0.7772085458804405,0.9201547190579,1.0644912311272166,1.2465178324106825,1.3657830744923418,1.3721248772716166,1.2290028432130975,0.7276498514013467,0.5194746057776257,0.5221820497396805,0.5199332859536739,0.4811517442666883,0.4463920245638039,0.4610901591181383,0.4412310941361916,0.4078332396193837,0.3686468626995068,0.3718682457009453,0.3594875806000233,0.3425208707736218,0.3363493302675119,0.3261125843159553,0.3283641465888053,0.3288172818493184,0.3084867546919938,0.3337042672054896,0.3237373810676134,0.238618871155165,ISL
India,0.0454572724594914,0.1210115255446202,0.3163549858399922,0.6205057001922688,1.1048381458307373,1.880334582462981,2.890456531655333,4.291269151959742,5.95257127400046,7.824979596008517,9.679013140137538,11.40614658843828,12.942455481554315,14.107574185384316,14.900757660581354,15.330371514288569,15.359234161808772,14.638887912511988,13.572825754155456,12.37631793493516,10.85563696624435,9.4664500945063,8.245371751050484,7.218094442007487,6.182119856180099,5.210522161697387,4.39044887729995,3.7526237252773336,IND
Indonesia,0.0053739684573177,0.0413557568935262,0.0854075126507148,0.1351408667997737,0.1983544390323737,0.2667153392654171,0.3366628407371797,0.406792795849479,0.4774200366114641,0.5496038536724728,0.6232019845511833,0.7017484716161922,0.7874108636052011,0.8920198498222549,1.0187430269617557,1.150554425985242,1.2245590599224991,1.2674010480495943,1.357967394128658,1.4628218112748184,1.586523336580118,1.804259814084547,2.02993622316601,2.2039913281312766,2.3063405291885,2.379698911556888,2.425305061885692,2.527861194474512,IDN
Iran,0.0934747033297922,0.1009956968201076,0.1120564712331699,0.1279414489574304,0.1396681885510682,0.1520833126935959,0.1658384058321935,0.1823089731128999,0.2024831577466972,0.2277869334951659,0.2586617915675757,0.2978237704336701,0.3410245902896169,0.3926849600631479,0.4336092451918159,0.4740364660683144,0.5046515845176563,0.5286462221240272,0.5417573097235223,0.5585803946018517,0.5833664779095136,0.6468256527173232,0.6958486075073689,0.7319931381101309,0.7543737654881006,0.7933187558470456,0.8367927182082501,0.8976376903897227,IRN
Iraq,0.0397838141775108,0.0519142691347459,0.0583301780234953,0.0650316764603347,0.0727289728718157,0.0799221774494371,0.0874964364721379,0.0955775561963435,0.104314623203987,0.1142339464200152,0.1243702114890208,0.1358729845825665,0.1461684882133498,0.1570200489171031,0.1681935208624146,0.171149262707127,0.180513083247944,0.1936012652123097,0.1994878901514162,0.2061957349933924,0.2125499780761957,0.2202625246930103,0.2245668737795953,0.2288882049216302,0.2341628352108045,0.2402524940904171,0.2475805333988956,0.2539433234097732,IRQ
Ireland,0.3411131894519482,0.5444268137292669,0.9231418488045164,1.099496769073838,0.971201881610846,1.4710290662877636,0.9909374463518852,0.4822576545393657,0.4034505831877736,0.604394484500221,0.1495870825254662,0.29936975636837,0.2635023245408039,0.3768533496572837,0.2903713855796477,0.1705654207175546,0.0938336952141696,0.3153710031263632,0.3862036684752448,0.3302860016979584,0.2605598888932586,0.2638939239881389,0.2291266325236948,0.2299319284203415,0.1682919514872689,0.191189951102368,0.187910059872801,0.1834825563272324,IRL
Israel,0.8839676942274279,1.0722021887361717,1.0528204565146406,1.3157014663794708,0.7560817356969453,1.1159746151846062,0.5945752592852854,0.6795008011686501,0.6744505833604884,0.5763528871368397,0.5364700052404315,0.5933896555310416,0.4700591578942166,0.5475803269767502,0.4778907403330432,0.5149249532122142,0.4847780401872487,0.7188124651607473,0.5054300063159678,0.5242915537876407,0.4203256791703398,0.5483407374144352,0.5470546063953458,0.5526736317778426,0.4703284718940659,0.5616879799549035,0.4691968382744836,0.4481428402983514,ISR
Italy,3.3596673364428686,4.536112086562125,5.660905649017525,6.772954183309083,7.609026147315064,8.013070438527869,7.510251462062999,4.150170613653279,2.284894403069528,1.7672674549234642,1.559933463574242,1.4573674102379977,1.421491381173951,1.9112888884160888,1.6261068892708483,1.5090089232894022,1.3287328201859274,1.3585267043917453,1.2480158199622098,1.151548140689887,1.0634900088268784,1.013769728417064,1.050530636120341,0.9239704239136486,0.8211311257445397,0.806361343941335,0.8282229666791174,0.8128753496589871,ITA
Jamaica,10.891162020326757,11.813518391618096,12.877827670603448,14.087524554569528,15.382216105363044,16.79339818691549,18.362162077084385,20.06565092544396,22.03378429417215,24.44890431383496,29.050920849103694,30.445054321439034,27.628411212941515,24.369130034188792,25.75547372828033,14.872714419924256,19.304208341747877,19.165655765649884,18.66237352270189,15.99654483644833,22.30614963290896,17.77102775954591,17.505687740188403,16.975271397520693,16.475231229208106,15.987335230678918,15.49532331853674,15.08821184111403,JAM
Japan,0.0608950386402803,0.0677786304453599,0.069052811838608,0.0703111005392189,0.0837816276999312,0.1482425816839056,0.1573973449293569,0.1600738347455542,0.1448201015913663,0.1413390226721481,0.1291073600265227,0.1403627777877437,0.1331065628780911,0.1411119878839384,0.1402771825816678,0.1482668404697026,0.1527696189638968,0.1646145204879546,0.1423425960852102,0.1384164124946627,0.1446807050518286,0.1440963035382732,0.1401733388805829,0.1389564356911699,0.1277270017737121,0.1339542789998986,0.1272001372859983,0.1235885659342735,JPN
Jordan,0.0553984211342933,0.0660638417511913,0.0751205151627887,0.0872623014501537,0.0964700451482691,0.1094223937634943,0.1201909713609107,0.1346168330231592,0.1476824330517082,0.159413701013477,0.1781777702913091,0.1919558984031002,0.2089224212900289,0.2258701690722257,0.2195656468156167,0.2069380499794566,0.1795569267263279,0.1779282396764042,0.1769255556716745,0.1868763073162165,0.1961780425507031,0.205765516563071,0.2300462959259831,0.2211021576564581,0.2325153391980767,0.2327119480002135,0.2295178428287565,0.2305366203456245,JOR
Kazakhstan,0.432880538821513,0.7279030291643477,0.8238485659820944,0.8789765645731663,1.2074958665072475,1.7090131816445795,2.1960715665587083,2.2987915366467453,2.127039409291344,1.8422351261534349,1.38546765618439,1.3263150743963787,1.3752686024402123,1.3167471375230024,1.4371712176147928,1.7020777614772469,1.67775584865395,1.6378428148239668,1.6924347647670934,1.726321769455574,1.749811015554879,1.6199949656617263,1.479704843735776,1.4517398232506933,1.4060998302516243,1.5023038099353545,1.357557658428823,1.320918450818937,KAZ
Kenya,64.75782894273982,93.38076361924868,128.08069212152833,167.7760271545834,210.794446548516,255.2547008672436,298.2136777016785,337.1037760233902,370.7512414906578,398.1563251889309,419.1967318777269,433.38268568888486,440.2659164564096,441.42216557723145,435.1973045552973,418.8465927967471,393.5016153872579,360.4678402605661,322.79644459548626,289.71409794148707,252.1582372539165,218.27145648141928,193.1786483242414,178.5747951369441,162.25245522168476,147.84413546214412,133.5996116104502,119.5661100146906,KEN
Kiribati,0.4802196039745738,0.6090255313509569,0.717871861693706,0.7998381865197062,0.852104345110963,0.8654995024334708,0.8589082712245949,0.8423762049935809,0.821933111253175,0.7994018592956024,0.7726989594762534,0.7466549914847957,0.7208798716487588,0.6964162925740431,0.6730965261017331,0.6513198888494895,0.6302450113156128,0.5954698006553945,0.5787759332149542,0.5638474317755807,0.5334841066435483,0.4971190301361565,0.4649629325757889,0.4531880594221474,0.4573739843080392,0.4562591370987502,0.4549578265959892,0.4200641166341362,KIR
Kuwait,0.3003869578518559,0.3082087518878016,0.3315011950294284,0.6231369780273424,0.2097075961814546,0.3203782354855371,0.2398804007655018,0.1322500370450658,0.2398203118216268,0.2068488062208257,0.1495434041502086,0.1552932101067397,0.2235421590104389,0.1502183802635368,0.1499209314802998,0.3029610707754012,0.1932968681952329,0.2057307575999209,0.1542947617889225,0.2035725043180924,0.1558237895436258,0.1238068081110662,0.1688786592024185,0.101098047976584,0.1564847856067872,0.1317928167742713,0.1270072418047684,0.1237000624064611,KWT
Kyrgyzstan,0.5368915532217589,0.8285785698741663,0.6495048533157434,0.958703400881435,1.013908481882246,1.258080131182697,1.4166287049619568,1.4877020674718964,2.233520596661253,2.5473509345752463,2.3984724598113774,2.7541609502163835,2.303073410464646,2.1711811559954928,2.023224329139884,2.3891937419948683,2.285597116771186,2.5494468429431105,1.888659329300406,2.359950179891999,2.2483122813807825,2.5858011900304256,2.961023219867965,3.342300942367499,3.592765076505855,3.1574107240300293,3.065520486669367,2.9923558325292348,KGZ
Laos,0.0004889507541328,0.0057836231692285,0.0208247658932366,0.0460905814912919,0.0853449852712699,0.1453473098050776,0.2269936380495393,0.3417082001698893,0.5099010215176792,0.7667649681815905,1.1596441802044828,1.7398518914574004,2.5149494649006265,3.435584823123366,4.376712484162883,5.2449380088694095,6.106361342063451,6.928131116276224,7.593816910756383,8.169582621528496,8.704744811453596,9.39309600712344,9.810168448067827,9.84201033547631,9.57377863377161,9.242681315445958,8.805155052887637,8.130943832619705,LAO
Latin America and Caribbean,4.69982815891203,5.779323673969407,6.931166819876475,8.2783909390294,9.516355196198052,10.42909559648783,10.8936290575652,10.48563487250576,10.353235076506415,10.566258980563315,10.5697790005277,10.675425791097709,10.463075106903128,10.380295310323923,10.198609137421514,9.945776630010153,9.693302066860236,9.378714134635535,9.15600979117878,8.817387413933144,8.586716596269222,8.303045905903456,8.059887040185949,7.896038687968074,7.704122779450262,7.552712298462106,7.266226271278128,7.005140441843662,
Latvia,1.3455561286060032,1.194241500033282,2.185323569426471,2.1005610228986384,2.413109414279305,2.6785332274909823,2.601329510143377,2.8413247720347035,2.8925182992372456,2.997415441065697,2.9994430979424647,2.719080700438727,2.73212557573638,3.0426507137948504,2.7658199978170277,2.87566994435884,3.4801675398857115,3.433916202285356,4.468009968862272,4.3338616459898,5.299886948297548,5.266061917906986,5.930043561650886,6.639298304650815,6.2989577499393805,6.239513048916053,5.925214237949769,5.731062677365889,LVA
Lebanon,1.6676533907246798,1.825584591264483,1.965956002373512,2.082095268084943,2.171228364043225,2.2304782228640887,2.256377946510216,2.263001764886495,2.258691592044074,2.2399394748034096,2.1906876191704856,2.0883198928423914,1.9590702338011845,1.8596791032560955,1.7305576400196314,1.6385227510285494,1.5824259430619396,1.51500530386209,1.445839213927591,1.4353183100355522,1.4414326154273864,1.4362894924668288,1.4758149191494283,1.3917410372267272,1.3267983890210766,1.335131352788416,1.3410268168658597,1.3466303073012993,LBN
Lesotho,47.35144396603647,72.4967508491518,106.786229174097,151.98734979445487,208.9109447363243,277.56381412906694,355.0888657332261,438.17640390878455,526.1566208563539,617.6752607605106,710.1380320022074,796.4360550326528,871.8998889826863,939.7084086316536,997.1215403177032,1037.5233023458488,1045.722001366331,998.2978769623256,919.9343185817148,830.2904941858707,729.8182972832735,681.0980788280829,661.6461260305826,633.7738502003971,598.7991296029318,555.6885859361479,444.9568293579856,336.5518002705713,LSO
Liberia,9.848723851991164,14.051028319536,20.308026578828592,28.186639648513,37.1910517043967,48.04049388403002,58.844044922080656,72.06845069097852,83.54558358652606,95.0328079543406,105.55643052654632,114.59542828436878,121.06068089069608,124.3288160438858,125.31342222599277,125.39737244138163,122.13097720101732,115.9765311684214,108.72348129924988,100.50020977420569,89.33536504151002,79.15843135066666,71.2516361636636,64.61531056312444,58.86258113421634,55.198044100237546,51.23024209659584,47.37915803412345,LBR
Libya,0.2251073618041457,0.2555679392397719,0.2872653764893098,0.3196598923290168,0.3530822961540029,0.3883212315953352,0.4250950999464783,0.4647948165357409,0.5088976519662939,0.5605230819512047,0.6230946515533623,0.6960928851465984,0.7735971767144714,0.8484717794073825,0.9162874724873497,0.9737365350901528,1.02145885580363,1.0571001513638978,1.0887758918270258,1.125372960616884,1.156237277471582,1.2295073315936011,1.2669162372106368,1.3055830936589936,1.341077528336551,1.378301237158711,1.4166956528390535,1.4549068167010135,LBY
Lithuania,0.3957128998233081,0.6591765384451973,0.3564258479560993,0.6814704109386711,1.2541563854952271,1.4312015417648511,0.7987053002418945,0.6797752168550095,1.0491756580504543,1.6210839834029542,1.3599713408024885,1.4634368306343462,1.4329326359944834,1.71536691886136,2.034723262447252,1.487931999894704,1.581895146713678,1.903638020028763,2.116014637265807,1.9801737114969609,2.2881878968070284,2.130082086284054,1.9374627656367285,1.9030644109952304,2.116960010997456,1.97534242141674,2.374874461913472,2.0245757764141885,LTU
Low SDI,34.41172240540866,41.53343189626559,48.69124398110039,55.71666029427643,62.292917053295966,68.29679820005218,73.82408652955876,78.57008933788346,82.32997999439277,85.21072533776237,87.26437935956929,88.4532658739885,88.64356899400556,88.16132334020209,86.82448102330771,84.24399789699604,80.52591760087527,75.38080177724177,69.22633439572623,63.66719968381138,57.74005242290655,51.92754836209659,45.77793030758513,39.46920407710486,33.300479511840635,28.67915757001663,24.895988333314023,21.785960124686238,
Low-middle SDI,7.883598311438221,10.779867561929358,14.207148190144371,18.12096021868561,22.378570197595103,26.904537441127196,31.50973557887197,36.05733909428374,40.43452534804827,44.53901834784152,48.64444600871582,51.329252214528985,53.79988933444709,55.657288341170975,56.596887383949,56.60595405148435,55.6692892652413,53.53869062620544,50.03082018125005,46.43940305191978,42.21711477485554,38.10424995511583,34.55252592888317,31.43242881540013,29.20191254058821,27.133182777264626,24.897344018995955,22.97646577280851,
Luxembourg,1.2357071348051758,1.570468756654743,1.7761083363544252,2.3141064782365843,2.28127628016568,2.2923867050735884,1.976532517569994,1.2924428351503168,0.8833082024259092,0.8001079962075398,0.7409929011607652,0.686298688861526,0.6744094252188476,0.6851389800045646,0.6555498045287682,0.6017351407261621,0.5599740225191507,0.5504709893294518,0.5033950097536065,0.4610221562225334,0.4420588561152713,0.4097781804161718,0.3686713031311356,0.3465125561007435,0.3241071066041389,0.3496636151960942,0.3454495375844017,0.33897978720581,LUX
Madagascar,0.0068985134725527,0.0167144692758,0.0382490803174152,0.0821776413604529,0.3763101130170452,0.754293594840722,1.1268533434992254,1.7406622731210628,2.6205206749474894,3.811758453416183,5.339072446439455,7.173669800399818,9.215081085954273,11.344206033283166,13.371194227389276,15.121404472933706,16.43901481712769,17.244301265525348,17.55439938482182,17.42497027522826,16.934932756348154,16.15592270970861,15.273676437531112,14.382755554522769,13.516341507498533,12.72342875127773,12.180559521134183,12.072414075790451,MDG
Malawi,186.3352312823916,251.1293079185238,326.6814497073603,412.1279423407049,500.6355073125877,578.1860254971964,660.8525389410895,736.8952506395331,803.2449571631479,857.2085034315757,898.8551412347598,927.4869197984729,942.346586287269,945.9595527985788,935.7550117185648,907.1170887328344,859.846028513109,790.8891326633756,706.7406693346178,625.0570997727269,534.27265938183,435.560229423641,337.2120110635742,266.2557371576526,213.7962638833472,183.78210923150877,160.88125082095965,141.55532731938334,MWI
Malaysia,0.2721670754187116,0.6373931298857696,1.3084027658578177,2.14829195128546,3.094001556603045,4.119697876592677,5.137065490471304,6.062501887161853,6.847319203550357,7.48308900678707,8.045957892247635,8.443071876958907,8.342014247130908,8.130075550587827,7.755008043957113,7.5128141983208625,7.437375881808117,7.344804777601996,7.195981534243946,7.266151386079809,7.3941548515349425,7.888034611135158,8.359586670755757,8.510312390266275,8.172295866446087,7.588980847907769,6.305350244624544,5.313658512309823,MYS
Maldives,0.0518291749074272,0.0580592365230961,0.0648642877196099,0.0722081440982656,0.0801655823422861,0.0888670947563154,0.098252487558125,0.1083978640429544,0.1193517517756884,0.1311580720545853,0.1438920438020291,0.1575961787967055,0.1722196728512382,0.1874071146064796,0.2031892116493127,0.2185125783432424,0.1961995036163223,0.1576920997082409,0.1518750073045398,0.1664464781101041,0.1759622469718653,0.180787614270297,0.1791825530367971,0.1747305736140967,0.1699256644958672,0.1676740222484212,0.1663870615468674,0.165917963379534,MDV
Mali,6.991990055429096,10.001639071028048,13.77642651133718,18.34753228837581,23.571303567492212,29.52151001778128,35.908563631377866,42.46582127619922,48.903792809806326,54.99570054089579,60.51420154369807,65.25574016505253,68.92026783055373,71.36008071735286,71.89507766961664,71.34036934531768,69.29102190410929,64.39171984097048,58.74843794063426,53.96280714363761,49.20722049932645,45.07789158780852,43.06602318243386,43.30420419730692,42.70623358345257,40.73106954828177,38.457459073803946,37.69884629527082,MLI
Malta,0.640147607724693,0.80958054619045,1.0047748984849496,1.142914723467386,1.257583897745612,1.3271688616992292,1.2872609713759688,0.7481398493391489,0.5394096165617599,0.5107501529135422,0.4777665932650552,0.4573893900615717,0.4464769914107905,0.4773811031413422,0.4597580474418849,0.429815309900985,0.4252564409852603,0.4438622105622707,0.4438141284460475,0.4233557186919872,0.414665389599634,0.3966201735597751,0.3917581400524402,0.3812882450494465,0.3512810455276062,0.3820902880500996,0.3503973358710172,0.3381194102802528,MLT
Marshall Islands,1.251205612530056,1.7066219116679453,2.176401189590863,2.5855561311737207,2.9201908889693207,3.15020189247758,3.2745237787531765,3.342198304586197,3.371282851499332,3.3722410969027585,3.3540892192512533,3.326011004747876,3.300752243726802,3.2829390129735945,3.2769203504649678,3.2953680368869698,3.347218624647146,3.383646525319721,3.503478323636572,3.6459903318917215,3.702753333785181,3.751500121304746,3.8326071655345175,4.019255153948257,4.2954454937568345,4.592266102457295,4.927987455906676,5.174686873834116,MHL
Mauritania,3.1317083446791094,3.572259321060279,3.908202677774205,4.113243850336897,4.160498992764919,4.084257377464754,3.916732942626927,3.688812036772855,3.440702484462679,3.1880229001541824,2.9509393863530327,2.734893758321203,2.535844405884142,2.3480073348958137,2.1163980639781013,1.7832089517084488,1.4503317214400993,1.1721028485302336,0.9852785298418362,0.9205713978729364,0.8405709620720183,0.8072282348164126,0.7902472961302046,0.7852091531730082,0.7549542067708529,0.749530854934833,0.731106739528501,0.7089261120923604,MRT
Mauritius,1.2529682597544909,0.4276673473337274,0.3630154413085738,0.532118317135894,0.4474851021491038,0.3758539892167457,0.4566722065809726,0.2892055008055669,0.4892260502849997,0.3100808348526467,0.6005097710809534,0.3721005942318313,0.6916434006305919,0.8946742299267928,1.1638665860299466,1.5973982241863272,2.373963045743457,3.7722117482809785,3.603713388473477,2.600193055220476,4.716191119844884,4.399710337449771,5.607365025968882,7.145907050072639,7.491223295063324,5.917369359277101,8.585844031899715,6.432487180228752,MUS
Mexico,2.900368993335664,3.4660039134448986,4.128310270040277,4.828356570465789,5.099381244295612,5.618130133681306,5.957641882436958,5.500329354003628,5.556844169989662,5.570363460674785,5.355299131635083,5.467901105702798,5.411539313801335,5.449173815758446,5.401482751097378,5.281397161210589,5.358468966785214,5.428406182714874,5.48661670380297,5.263018439411134,5.008242791765132,4.956354360174474,4.848088565327666,4.670458646237071,4.52689156823294,4.610479436322261,4.390179446580908,4.288165955909982,MEX
